id_siniestro,id_poliza,id_asegurado,id_vehiculo,id_proveedor,id_conductor,ramo,cobertura,estado,ciudad,provincia,sucursal,fecha_ocurrencia,fecha_reporte,fecha_inicio_poliza,fecha_fin_poliza,monto_reclamado,monto_estimado,monto_pagado,suma_asegurada,deducible,descripcion,documentos_completos,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,ratio_monto_suma_asegurada,ratio_monto_estimado,diferencia_monto_reclamado_estimado,historial_siniestros_asegurado,historial_siniestros_vehiculo,historial_siniestros_conductor,frecuencia_proveedor,documentos_faltantes,documentos_inconsistentes,proveedor_recurrente,monto_atipico,reporte_tardio,borde_vigencia,flag_borde_vigencia,flag_robo_denuncia_tardia,flag_reporte_tardio,flag_monto_atipico,flag_documentos_incompletos,flag_documentos_inconsistentes,flag_proveedor_recurrente,flag_proveedor_lista_restrictiva,flag_alta_frecuencia_asegurado,flag_alta_frecuencia_vehiculo,flag_alta_frecuencia_conductor,flag_sin_tercero_identificado,flag_dinamica_sospechosa,flag_narrativa_clonada,flag_cobertura_robo_total,score_reglas,nivel_reglas,reglas_activadas,alertas_reglas,explicacion_reglas,etiqueta_fraude_simulada,source_file,mapping_confidence,data_quality_score,limitacion_registro,mensaje_etico_reglas
SIN-0727B758,POL-8344AA7F,ASG-5024C376,,PROV-141A45D7,,Hogar,Daños por Agua,Cerrado - Rechazado,Tibás,San José,,2021-08-10,2021-08-14,2021-02-17,2022-03-27,2812900.0,1988900.0,,4359000.0,137500.0,Incendio eléctrico en sala con daños estructurales menores.,True,174,229,4,0.6453,1.4143,824000.0,5,0,0,7,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-0727B758: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-A06F3376,POL-8697D3D9,ASG-80688806,VEH-537E79E9,PROV-99984CFF,,Autos,Pérdida Total,Cerrado - Rechazado,Escazú,San José,,2022-02-12,2022-02-18,2021-11-19,2023-07-07,9191600.0,7241200.0,6606300.0,23615000.0,1706100.0,Accidente en rotonda con daños en parte trasera.,True,85,510,6,0.3892,1.2693,1950400.0,5,2,0,11,0,0,True,False,False,False,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,39,Amarillo,"RF-06, RF-PROV-01, RF-FREC-01, RF-07, RF-01",RF-06: Demora atípica en denuncia de robo (8 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts) | RF-01: Cobertura Pérdida Total por Robo (10 pts),Siniestro SIN-A06F3376: Sin indicadores de riesgo activos. Puntaje de reglas: 39/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-A4C69731,POL-C7311A6F,ASG-5C5E8CDC,VEH-F38AE431,PROV-7906854A,,Autos,Robo Parcial,En investigación,Liberia,Guanacaste,,2021-10-23,2021-10-23,2021-04-20,2022-06-28,11291000.0,11989200.0,10394000.0,23322000.0,1987900.0,Caída en escaleras que requirió cirugía de rodilla.,True,186,248,0,0.4841,0.9418,-698200.0,4,5,0,9,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,22,Amarillo,"RF-FREC-01, RF-FREC-02, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-A4C69731: Sin indicadores de riesgo activos. Puntaje de reglas: 22/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-FCD41B04,POL-5894A2DF,ASG-51C1378E,VEH-F38AE431,PROV-E46E3CF2,,Autos,Pérdida Total,Cerrado - Rechazado,Tibás,San José,,2024-11-27,2024-11-28,2023-04-04,2025-01-28,18155300.0,15185700.0,12791800.0,26507000.0,933100.0,Choque con poste de alumbrado al perder el control por aquaplaning.,True,603,62,1,0.6849,1.1956,2969600.0,3,5,0,19,0,0,True,False,False,False,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,37,Amarillo,"RF-PROV-01, RF-FREC-01, RF-FREC-02, RF-07, RF-01",RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts) | RF-01: Cobertura Pérdida Total por Robo (10 pts),Siniestro SIN-FCD41B04: Sin indicadores de riesgo activos. Puntaje de reglas: 37/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-8ADFB826,POL-5D2E5DDE,ASG-F4A59C3F,,PROV-382889D2,,Hogar,Responsabilidad Civil Hogar,En ajuste,San José,San José,,2022-07-20,2022-07-26,2022-03-01,2023-07-18,14836300.0,12276500.0,11016000.0,42276000.0,3101800.0,Robo de electrónicos del interior del vehículo con ventana rota.,False,141,363,6,0.3509,1.2085,2559800.0,7,0,0,10,2,0,False,False,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,20,Amarillo,"RF-DOC-01, RF-FREC-01, RF-07",RF-DOC-01: Documentos incompletos (4 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-8ADFB826: Sin indicadores de riesgo activos. Puntaje de reglas: 20/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-6E036992,POL-F34E481C,ASG-7A7877F7,VEH-AA530808,PROV-382889D2,,Autos,Colisión,En investigación,Puntarenas,Puntarenas,,2023-04-28,2023-04-30,2022-06-27,2023-11-14,2694700.0,2408400.0,2013100.0,5004000.0,467600.0,Impacto lateral al salir de estacionamiento.,True,305,200,2,0.5385,1.1189,286300.0,7,3,0,10,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,22,Amarillo,"RF-FREC-01, RF-FREC-02, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-6E036992: Sin indicadores de riesgo activos. Puntaje de reglas: 22/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-522E6C8D,POL-D655E40D,ASG-F75CE647,,PROV-74889B29,,Salud,Hospitalización,Cerrado - Rechazado,Heredia,Heredia,,2021-07-21,2021-07-21,2021-02-15,2022-02-21,19691900.0,15370200.0,12404900.0,28368000.0,2390000.0,Pérdida total del vehículo por inundación durante tormenta.,True,156,215,0,0.6942,1.2812,4321700.0,11,0,0,4,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-522E6C8D: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-E29869B0,POL-58B0E431,ASG-013039EA,,PROV-7906854A,,Vida,Invalidez Parcial,Abierto,Alajuela,Alajuela,,2022-02-01,2022-02-03,2021-10-01,2022-10-15,5183600.0,4051700.0,,17529000.0,1272400.0,Choque con poste de alumbrado al perder el control por aquaplaning.,False,123,256,2,0.2957,1.2794,1131900.0,3,0,0,9,2,0,False,False,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,20,Amarillo,"RF-DOC-01, RF-FREC-01, RF-07",RF-DOC-01: Documentos incompletos (4 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-E29869B0: Sin indicadores de riesgo activos. Puntaje de reglas: 20/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-C17C626B,POL-018B99E0,ASG-D2A8A464,,PROV-7906854A,,Vida,Fallecimiento,Cerrado - Rechazado,Santa Ana,San José,,2022-12-21,2022-12-23,2022-02-11,2023-06-13,6050100.0,5213200.0,,14284000.0,871700.0,Daños por granizo en carrocería del vehículo estacionado.,True,313,174,2,0.4236,1.1605,836900.0,2,0,0,9,0,0,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,Verde,RF-07,RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-C17C626B: Sin indicadores de riesgo activos. Puntaje de reglas: 8/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-FF271E3E,POL-799C49F2,ASG-8DFAEB38,,PROV-C1184442,,Vida,Invalidez Total,En ajuste,Santa Ana,San José,,2023-09-05,2023-09-07,2022-11-19,2024-05-20,7539900.0,5892500.0,,11363000.0,343600.0,Robo de moto en estacionamiento público.,True,290,258,2,0.6635,1.2796,1647400.0,1,0,0,8,0,0,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,Verde,RF-07,RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-FF271E3E: Sin indicadores de riesgo activos. Puntaje de reglas: 8/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-3C5ADFC7,POL-76E93D6D,ASG-DA32639C,,PROV-6F81CC22,,Vida,Fallecimiento,Abierto,Curridabat,San José,,2021-12-30,2022-01-20,2021-08-31,2022-11-22,2605200.0,2306300.0,2184100.0,4359000.0,173700.0,Robo de electrónicos del interior del vehículo con ventana rota.,False,121,327,21,0.5977,1.1296,298900.0,6,0,0,12,2,0,True,False,True,False,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,30,Amarillo,"RF-TEMP-01, RF-DOC-01, RF-PROV-01, RF-FREC-01, RF-07",RF-TEMP-01: Reporte tardío (5 pts) | RF-DOC-01: Documentos incompletos (4 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-3C5ADFC7: Sin indicadores de riesgo activos. Puntaje de reglas: 30/100. Nivel: Amarillo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-511CB50D,POL-D0F56D2C,ASG-DA32639C,VEH-073D871F,PROV-AF3CAD77,,Autos,Daños a Terceros,Cerrado - Rechazado,Limón,Limón,,2022-11-25,2022-12-25,2022-02-21,2023-10-29,30590200.0,32328300.0,,31751000.0,1197900.0,El vehículo desapareció sin evidencia forense. Circunstancias confusas.,True,277,338,30,0.9634,0.9462,-1738100.0,6,3,0,16,0,0,True,True,True,False,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,53,Rojo,"RF-TEMP-01, RF-MONTO-01, RF-PROV-01, RF-FREC-01, RF-FREC-02, RF-DIN-01, RF-04, RF-07",RF-TEMP-01: Reporte tardío (5 pts) | RF-MONTO-01: Monto reclamado atípico (5 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-DIN-01: Siniestro severo sin tercero identificado (6 pts) | RF-04: Dinámica del accidente físicamente imposible (10 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-511CB50D: Sin indicadores de riesgo activos. Puntaje de reglas: 53/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-6565E00E,POL-8E8BACEF,ASG-9B9DCB26,VEH-AAD94E8B,PROV-E46E3CF2,,Autos,Robo Parcial,Abierto,San José,San José,,2022-02-12,2022-02-12,2021-05-21,2023-04-08,3247100.0,2818300.0,2630500.0,8037000.0,557100.0,Accidente en rotonda con daños en parte trasera.,True,267,420,0,0.404,1.1521,428800.0,7,2,0,19,0,0,True,False,False,False,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,21,Amarillo,"RF-PROV-01, RF-FREC-01, RF-07",RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-6565E00E: Sin indicadores de riesgo activos. Puntaje de reglas: 21/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-F19D22CC,POL-40F0A24B,ASG-18CDD2DA,VEH-FBED5276,PROV-E46E3CF2,,Autos,Responsabilidad Civil,En ajuste,Puntarenas,Puntarenas,,2022-12-30,2022-12-30,2022-03-20,2023-10-08,4587300.0,3654300.0,,26832000.0,1137400.0,Colisión frontal con otro vehículo en intersección sin semáforo.,True,285,282,0,0.171,1.2553,933000.0,9,2,0,19,0,0,True,False,False,False,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,21,Amarillo,"RF-PROV-01, RF-FREC-01, RF-07",RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-F19D22CC: Sin indicadores de riesgo activos. Puntaje de reglas: 21/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-5714B854,POL-C1B5B23B,ASG-F32149EC,,PROV-E46E3CF2,,Vida,Invalidez Parcial,Abierto,Escazú,San José,,2023-03-03,2023-03-18,2022-04-21,2023-05-16,4066500.0,4654300.0,4607800.0,7861000.0,717800.0,El vehículo desapareció sin evidencia forense. Circunstancias confusas.,True,316,74,15,0.5173,0.8737,-587800.0,15,0,0,19,0,0,True,False,True,False,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,36,Amarillo,"RF-TEMP-01, RF-PROV-01, RF-FREC-01, RF-04, RF-07",RF-TEMP-01: Reporte tardío (5 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-04: Dinámica del accidente físicamente imposible (10 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-5714B854: Sin indicadores de riesgo activos. Puntaje de reglas: 36/100. Nivel: Amarillo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-9C8AC599,POL-AF241790,ASG-42E5E879,VEH-FE4E1270,PROV-382889D2,,Autos,Responsabilidad Civil,En ajuste,Desamparados,San José,,2022-04-06,2022-04-10,2021-03-07,2022-07-19,3255500.0,2360100.0,1966900.0,7988000.0,260300.0,Accidente a baja velocidad en parqueo de supermercado.,True,395,104,4,0.4075,1.3794,895400.0,7,2,0,10,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-9C8AC599: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-8E50B4C7,POL-7FE7CBF5,ASG-CD2AEE24,VEH-5785B8FC,PROV-6EB81C63,,Autos,Colisión,Abierto,San José,San José,,2023-09-23,2023-09-29,2022-02-07,2023-11-26,7819600.0,6978400.0,,25843000.0,1885500.0,Impacto lateral al salir de estacionamiento.,True,593,64,6,0.3026,1.1205,841200.0,3,3,0,6,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,22,Amarillo,"RF-FREC-01, RF-FREC-02, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-8E50B4C7: Sin indicadores de riesgo activos. Puntaje de reglas: 22/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-77DEA912,POL-4101A430,ASG-A431E662,,PROV-7906854A,,Salud,Medicamentos,En ajuste,Liberia,Guanacaste,,2023-08-31,2023-09-05,2022-12-23,2024-01-07,3691200.0,2672800.0,2659100.0,10429000.0,550100.0,Accidente a baja velocidad en parqueo de supermercado.,True,251,129,5,0.3539,1.381,1018400.0,7,0,0,9,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-77DEA912: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-EF8501A6,POL-7E67B73D,ASG-A431E662,VEH-719B1C16,PROV-AF3CAD77,,Autos,Responsabilidad Civil,En ajuste,Pérez Zeledón,San José,,2022-06-19,2022-06-24,2021-05-07,2022-12-25,9702600.0,10897300.0,,15507000.0,600200.0,Accidente a baja velocidad en parqueo de supermercado.,False,408,189,5,0.6257,0.8904,-1194700.0,7,3,0,16,2,0,True,False,False,False,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,31,Amarillo,"RF-DOC-01, RF-PROV-01, RF-FREC-01, RF-FREC-02, RF-07",RF-DOC-01: Documentos incompletos (4 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-EF8501A6: Sin indicadores de riesgo activos. Puntaje de reglas: 31/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-72F60169,POL-6964E6CF,ASG-013039EA,VEH-D9AAD136,PROV-736CB474,,Autos,Robo Total,En ajuste,San José,San José,,2024-08-07,2024-08-10,2023-02-21,2024-10-28,3241300.0,2473100.0,2069500.0,10931000.0,996400.0,Colisión frontal con otro vehículo en intersección sin semáforo.,True,533,82,3,0.2965,1.3106,768200.0,3,1,0,4,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,26,Amarillo,"RF-FREC-01, RF-07, RF-01",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts) | RF-01: Cobertura Pérdida Total por Robo (10 pts),Siniestro SIN-72F60169: Sin indicadores de riesgo activos. Puntaje de reglas: 26/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
